length, entropy, alexa_grams, word_grams, diff, class
16,2.983459,53.914766,73.686854,-19.772088,legit
11,2.663533,22.967515,33.866904,-10.89939,legit
10,2.721928,37.5184,44.519657,-7.001257,legit
13,3.180833,51.133284,46.665346,4.467938,legit
11,2.913977,14.870547,17.046627,-2.176079,legit
12,3.251629,40.27034,25.386866,14.883474,legit
6,2.251629,11.901785,14.750289,-2.848504,legit
18,3.572431,53.971446,78.256844,-24.285398,legit
16,3.57782,43.009632,72.130761,-29.12113,legit
8,2.5,22.445152,30.159143,-7.713991,legit
17,3.29277,70.786833,68.628713,2.15812,legit
15,3.189898,46.974521,52.66627,-5.691749,legit
5,1.921928,8.287536,12.041362,-3.753826,legit
8,2.75,23.463988,31.315419,-7.851432,legit
13,2.719295,38.224241,46.816214,-8.591973,legit
10,2.921928,43.023643,45.890295,-2.866652,legit
10,3.121928,25.654481,23.456978,2.197503,legit
6,2.251629,3.535294,4.635242,-1.099948,legit
20,3.384184,69.80994,81.443734,-11.633795,legit
13,3.085055,48.199793,57.880623,-9.68083,legit
5,2.321928,5.376668,4.776992,0.599677,legit
15,3.373557,44.292856,52.682502,-8.389646,legit
12,2.918296,38.555249,46.071384,-7.516134,legit
14,2.985228,62.267548,71.770587,-9.503039,legit
9,2.725481,34.623245,39.028876,-4.405631,legit
10,2.646439,27.404166,41.33497,-13.930804,legit
19,3.32636,88.394353,94.128823,-5.734471,legit
8,2.75,16.62773,22.641613,-6.013883,legit
8,3,14.522506,16.790652,-2.268146,legit
13,3.180833,26.657411,39.473409,-12.815998,legit
11,2.663533,25.135013,33.232144,-8.097131,legit
9,2.725481,31.075237,48.645437,-17.5702,legit
13,3.026987,38.72446,33.993245,4.731215,legit
11,3.095795,49.743502,45.707512,4.03599,legit
16,3.5,39.805049,55.29792,-15.492871,legit
13,2.815072,38.588935,52.707894,-14.118959,legit
8,2.155639,11.564309,10.908485,0.655824,legit
15,3.240224,51.073909,48.533433,2.540477,legit
13,3.085055,37.309571,41.209015,-3.899443,legit
18,2.927451,89.150419,101.605084,-12.454665,legit
8,3,27.012067,27.115925,-0.103857,legit
8,2.75,22.626567,22.030858,0.59571,legit
10,3.321928,37.592418,27.525476,10.066942,legit
7,2.807355,15.858151,25.995701,-10.137549,legit
11,3.095795,21.156569,16.760364,4.396205,legit
12,2.792481,50.391308,55.078913,-4.687605,legit
9,3.169925,31.670713,28.917765,2.752948,legit
9,2.641604,23.91457,32.215506,-8.300936,legit
9,2.19716,35.853382,44.408117,-8.554735,legit
7,2.235926,17.852366,22.231036,-4.37867,legit
15,3.323231,35.966037,50.160064,-14.194028,legit
11,3.095795,21.605385,24.229402,-2.624017,legit
13,3.392747,40.398038,56.792881,-16.394844,legit
10,2.921928,22.881208,27.176917,-4.295709,legit
11,3.095795,29.721678,39.107007,-9.385329,legit
5,1.921928,7.879566,10.900586,-3.021021,legit
7,2.807355,24.090322,24.571961,-0.481639,legit
7,2.521641,10.491654,11.467445,-0.975791,legit
18,3.572431,94.989468,89.058852,5.930616,legit
4,2,2.187521,5.002166,-2.814645,legit
9,2.503258,38.424958,52.134093,-13.709135,legit
11,3.095795,29.668071,43.285272,-13.617201,legit
10,3.121928,36.167664,40.549315,-4.38165,legit
9,2.641604,24.446182,36.167624,-11.721441,legit
7,2.807355,7.908912,7.671322,0.23759,legit
9,2.947703,14.494769,20.040482,-5.545713,legit
19,3.431624,76.162968,91.575806,-15.412839,legit
6,2.251629,16.394113,18.48193,-2.087817,legit
13,2.873141,36.001177,56.376989,-20.375812,legit
11,2.594907,40.417148,48.787546,-8.370398,legit
17,3.057476,58.580886,75.036313,-16.455427,legit
5,2.321928,11.864839,13.211169,-1.34633,legit
11,2.845351,44.010532,51.271757,-7.261225,legit
7,1.842371,17.164234,23.73442,-6.570186,legit
8,3,14.299075,17.080296,-2.781221,legit
12,2.855389,43.976865,57.818872,-13.842007,legit
5,1.921928,6.600782,10.253402,-3.652619,legit
13,3.180833,38.820143,68.035988,-29.215845,legit
11,3.095795,42.842655,50.071952,-7.229297,legit
12,3.084963,35.235754,55.032143,-19.796389,legit
10,2.646439,23.449259,29.35577,-5.906511,legit
7,2.235926,21.161642,24.824917,-3.663274,legit
16,3.20282,55.922643,69.48239,-13.559747,legit
7,2.807355,13.592726,13.466968,0.125758,legit
9,2.947703,27.367579,25.786595,1.580983,legit
6,2.584963,16.691965,14.009198,2.682767,legit
9,3.169925,24.84412,17.80968,7.03444,legit
12,2.918296,32.02008,45.276433,-13.256353,legit
7,2.521641,8.648157,13.183019,-4.534862,legit
19,3.64215,74.428004,91.707443,-17.279439,legit
15,3.006239,67.708214,85.345553,-17.63734,legit
12,3.251629,25.079178,34.126456,-9.047278,legit
8,2.405639,28.443776,29.654884,-1.211108,legit
11,3.277613,20.143209,21.850558,-1.707348,legit
17,3.101881,58.186998,78.64608,-20.459082,legit
3,1.584963,2.549003,3.263162,-0.714159,legit
19,3.366091,77.905551,96.209937,-18.304386,legit
5,2.321928,9.954145,11.045882,-1.091737,legit
6,2.584963,13.344564,15.439114,-2.094551,legit
10,2.921928,29.159535,33.414152,-4.254617,legit
8,2.75,14.754326,19.36943,-4.615104,legit
11,3.277613,27.620279,28.044164,-0.423885,legit
22,3.516028,91.920581,119.956435,-28.035855,legit
12,3.251629,44.759227,46.621294,-1.862066,legit
11,3.459432,39.280783,47.467087,-8.186304,legit
10,3.121928,20.724317,22.034679,-1.310362,legit
8,2.75,18.282135,29.678994,-11.39686,legit
10,2.921928,17.976757,13.648023,4.328734,legit
19,3.616349,75.239221,80.195439,-4.956218,legit
17,2.984234,61.466631,70.353968,-8.887337,legit
11,3.095795,49.73967,62.859715,-13.120045,legit
6,2.584963,5.194092,8.351018,-3.156926,legit
10,3.121928,37.345501,23.113397,14.232103,legit
4,2,6.243994,4.300335,1.943659,legit
15,3.456565,64.750557,95.088056,-30.337499,legit
8,2.5,22.319479,23.739301,-1.419822,legit
5,1.921928,2.363612,3.187521,-0.823909,legit
9,3.169925,22.848312,13.756489,9.091823,legit
5,1.521928,8.129916,12.660662,-4.530746,legit
12,3.084963,46.437764,38.862252,7.575512,legit
7,2.521641,17.888201,29.593145,-11.704945,legit
9,2.725481,30.902859,45.172616,-14.269757,legit
17,3.572469,44.034035,51.753661,-7.719626,legit
8,2.75,15.779703,11.481221,4.298483,legit
8,3,24.858638,23.622702,1.235936,legit
20,3.484184,87.143462,90.934477,-3.791015,legit
11,2.913977,33.360884,56.059136,-22.698252,legit
10,2.921928,17.620395,23.861627,-6.241232,legit
12,3.584963,38.044143,29.445658,8.598485,legit
13,3.334679,40.778466,42.208172,-1.429705,legit
16,2.727217,44.309463,59.989252,-15.67979,legit
10,3.321928,17.518839,22.254328,-4.73549,legit
11,2.845351,29.301003,40.647417,-11.346414,legit
6,2.251629,11.050058,11.188643,-0.138585,legit
10,2.921928,26.726851,39.479769,-12.752919,legit
9,3.169925,16.740801,18.157466,-1.416665,legit
7,2.521641,9.068174,7.775408,1.292766,legit
11,3.459432,29.703477,52.87411,-23.170633,legit
7,2.521641,20.588043,28.189739,-7.601696,legit
8,3,14.352883,18.424669,-4.071786,legit
11,3.095795,37.147865,44.102757,-6.954892,legit
11,2.845351,35.973744,36.931448,-0.957704,legit
8,2.155639,24.129844,36.106672,-11.976829,legit
11,2.663533,27.751243,38.396168,-10.644925,legit
11,2.732159,49.407528,54.769586,-5.362058,legit
9,2.725481,31.009957,37.07244,-6.062484,legit
16,3.32782,65.025279,81.287645,-16.262366,legit
16,3.57782,38.768547,69.845398,-31.076851,legit
15,3.373557,44.763239,49.781974,-5.018735,legit
19,3.141635,75.102042,90.27073,-15.168687,legit
7,2.807355,16.955531,25.435252,-8.479721,legit
13,3.180833,50.798127,50.616587,0.181539,legit
22,3.572624,85.803734,93.664331,-7.860596,legit
12,3.418296,28.29024,30.430632,-2.140392,legit
7,2.521641,22.397655,18.027335,4.37032,legit
16,3.5,74.204703,87.859291,-13.654589,legit
15,3.189898,59.992919,74.875368,-14.882449,legit
13,3.238901,45.849403,55.187178,-9.337775,legit
14,2.842371,54.595423,64.222714,-9.62729,legit
11,3.277613,47.07883,55.925316,-8.846486,legit
6,2.251629,5.914812,8.590221,-2.675409,legit
10,2.646439,26.801446,33.172736,-6.37129,legit
9,2.947703,28.925649,38.905394,-9.979746,legit
8,2.75,22.096147,27.513045,-5.416899,legit
17,3.219528,56.249483,66.827553,-10.57807,legit
11,3.277613,33.482834,38.114815,-4.631981,legit
6,2.584963,13.416814,14.265446,-0.848632,legit
11,2.594907,28.283334,37.064882,-8.781548,legit
5,1.921928,4.42807,6.0227,-1.594631,legit
8,3,22.688596,27.423043,-4.734448,legit
8,2.75,13.856927,20.286037,-6.42911,legit
10,2.921928,14.563142,19.477151,-4.914009,legit
16,3.375,56.53403,59.885634,-3.351604,legit
13,3.392747,46.661012,65.21774,-18.556728,legit
16,3.375,71.796971,73.847569,-2.050598,legit
4,1.5,3.895754,5.196104,-1.30035,legit
7,2.807355,13.28659,6.713938,6.572652,legit
7,2.807355,11.864839,13.211169,-1.34633,legit
10,3.121928,42.945217,56.413516,-13.468299,legit
16,3.5,71.785805,66.327623,5.458181,legit
26,3.844107,88.581836,85.843591,2.738245,legit
8,3,11.237893,8.85181,2.386083,legit
13,3.392747,46.866503,46.598945,0.267559,legit
12,3.418296,40.540968,52.088083,-11.547116,legit
12,2.918296,29.590283,36.477693,-6.88741,legit
13,2.873141,53.85767,74.208777,-20.351107,legit
9,2.947703,22.75731,30.572359,-7.815049,legit
9,2.725481,30.105048,33.143965,-3.038917,legit
9,2.641604,16.819968,24.603425,-7.783457,legit
12,3.022055,31.347565,38.000842,-6.653277,legit
13,3.180833,49.998188,59.744937,-9.74675,legit
17,3.572469,68.243684,69.417645,-1.173961,legit
14,3.093069,32.67388,41.743336,-9.069456,legit
14,3.235926,44.786544,66.756033,-21.96949,legit
7,2.521641,19.911948,29.357456,-9.445508,legit
5,2.321928,7.973444,1.80618,6.167264,legit
22,3.606937,93.39802,81.352122,12.045898,legit
12,3.084963,37.19962,51.794191,-14.594571,legit
7,2.807355,17.422579,28.868549,-11.44597,legit
11,2.913977,41.173834,57.895803,-16.721969,legit
7,2.807355,6.730582,8.410534,-1.679953,legit
5,2.321928,7.511033,10.015963,-2.50493,legit
11,3.277613,43.013454,54.451365,-11.437911,legit
13,3.180833,37.958712,56.134638,-18.175925,legit
8,2.5,23.974538,38.550416,-14.575878,legit
16,2.905639,65.744437,85.10641,-19.361973,legit
30,3.469577,141.161345,186.945219,-45.783874,legit
12,2.855389,43.721144,50.744827,-7.023684,legit
10,3.321928,24.421595,24.114302,0.307293,legit
11,2.913977,38.421205,35.208767,3.212439,legit
8,2.405639,23.472184,26.940773,-3.468589,legit
11,2.663533,24.825627,35.784801,-10.959174,legit
11,3.095795,37.673611,39.770057,-2.096446,legit
15,2.840224,32.26025,42.753225,-10.492976,legit
13,3.238901,50.156603,62.956295,-12.799693,legit
12,3.084963,36.531706,53.490451,-16.958745,legit
15,3.006239,41.251078,43.763486,-2.512407,legit
8,3,20.408504,28.911083,-8.502579,legit
12,2.918296,31.488336,34.042834,-2.554498,legit
8,2.75,23.081251,25.860303,-2.779052,legit
18,3.127987,79.080739,108.02937,-28.948632,legit
5,1.921928,7.972002,11.793423,-3.821422,legit
8,2,26.000801,29.725259,-3.724458,legit
6,2.584963,9.066899,8.142492,0.924407,legit
8,2.25,20.203873,22.844065,-2.640191,legit
21,3.784942,93.077498,99.918841,-6.841343,legit
14,3.182006,65.723617,89.640993,-23.917376,legit
10,2.921928,19.778015,24.722804,-4.944789,legit
6,2.584963,11.023294,13.475159,-2.451865,legit
28,3.396292,147.641023,141.707468,5.933555,legit
8,3,25.105288,29.335615,-4.230327,legit
16,3.625,71.293375,75.777721,-4.484346,legit
7,1.842371,15.029356,28.046475,-13.017119,legit
7,2.235926,15.960554,22.81161,-6.851056,legit
18,3.04411,78.082284,85.392094,-7.309809,legit
14,3.235926,47.781627,28.251617,19.530011,legit
14,2.985228,54.765129,61.690558,-6.925429,legit
6,2.251629,15.247633,23.210687,-7.963055,legit
12,2.918296,43.156914,60.298163,-17.141249,legit
8,2.75,22.611892,16.846329,5.765563,legit
16,3.75,58.554184,54.860276,3.693908,legit
10,3.121928,29.91295,40.257572,-10.344623,legit
9,2.725481,26.191002,32.124399,-5.933397,legit
9,2.947703,16.840815,24.181636,-7.340821,legit
11,3.095795,28.560321,20.708199,7.852122,legit
12,3.022055,23.070334,17.661839,5.408495,legit
12,3.084963,29.267146,23.691047,5.576099,legit
7,2.235926,20.903042,27.936669,-7.033628,legit
12,3.022055,50.583757,53.016124,-2.432367,legit
18,3.350209,82.502575,96.423591,-13.921015,legit
14,3.039149,55.188456,76.402154,-21.213698,legit
16,3.625,76.74049,82.413415,-5.672925,legit
5,1.921928,3.340444,2.676694,0.663751,legit
15,3.323231,60.810055,72.775364,-11.965309,legit
15,2.973557,71.950359,81.913737,-9.963378,legit
13,3.392747,46.489558,41.786117,4.703442,legit
8,3,24.377529,37.579119,-13.20159,legit
6,2.584963,13.807958,13.12816,0.679798,legit
11,3.095795,39.072143,47.012198,-7.940055,legit
14,3.235926,40.479284,31.093813,9.385471,legit
9,2.947703,26.061401,32.505086,-6.443685,legit
15,3.323231,73.083414,63.964084,9.11933,legit
10,3.121928,30.094813,43.28942,-13.194606,legit
8,2.75,21.471876,19.975705,1.496172,legit
12,3.251629,46.679848,51.536109,-4.856261,legit
11,3.277613,29.365511,43.448558,-14.083046,legit
10,2.846439,22.457366,28.002384,-5.545018,legit
12,2.792481,35.733135,39.969573,-4.236437,legit
13,3.238901,46.899848,62.300816,-15.400968,legit
16,3.32782,51.77014,38.353909,13.416231,legit
10,2.921928,40.696473,28.106197,12.590276,legit
8,2.5,22.369207,30.086111,-7.716904,legit
8,2.5,30.349489,35.895895,-5.546406,legit
5,1.921928,2.392697,3.06032,-0.667623,legit
9,2.947703,33.710978,43.42053,-9.709552,legit
5,1.921928,6.917949,7.086243,-0.168294,legit
13,3.180833,43.938636,47.364801,-3.426166,legit
14,3.182006,52.648218,63.269448,-10.62123,legit
24,3.605389,89.012055,109.130193,-20.118138,legit
15,3.323231,29.592008,26.302673,3.289335,legit
7,2.807355,13.13346,16.088,-2.95454,legit
3,1.584963,2.451786,3.460447,-1.00866,legit
15,3.056565,78.951302,103.11837,-24.167069,legit
12,3.251629,26.099644,17.248927,8.850718,legit
8,2.75,15.748295,19.653211,-3.904915,legit
12,2.855389,41.906759,44.224466,-2.317708,legit
4,1.5,5.908919,7.30478,-1.395861,legit
7,2.521641,15.105587,19.246358,-4.140771,legit
13,3.238901,46.494695,45.027042,1.467653,legit
4,2,3.34733,3.491362,-0.144032,legit
13,3.085055,39.788579,36.822892,2.965687,legit
9,2.947703,14.232208,14.544484,-0.312276,legit
11,3.459432,36.806073,47.512524,-10.706451,legit
10,3.121928,21.903506,20.249478,1.654028,legit
15,3.240224,72.992278,80.450761,-7.458483,legit
4,1.5,3.313445,3.307496,0.005949,legit
11,3.277613,51.26849,51.272883,-0.004393,legit
18,3.155222,89.74628,98.266929,-8.520649,legit
18,3.503258,75.342513,96.635974,-21.293461,legit
13,3.238901,46.887231,59.620801,-12.73357,legit
17,3.337175,78.349685,87.075562,-8.725877,legit
10,2.921928,36.594536,53.04725,-16.452714,legit
12,3.251629,30.92096,41.770945,-10.849985,legit
9,2.947703,23.204302,24.510205,-1.305903,legit
20,3.384184,55.226215,78.48814,-23.261925,legit
15,2.682589,43.279361,65.985613,-22.706252,legit
11,2.550341,26.807792,31.054639,-4.246847,legit
11,3.027169,21.233941,27.248072,-6.014131,legit
9,2.725481,22.139717,17.950745,4.188972,legit
7,2.807355,5.828655,7.764884,-1.936229,legit
14,3.235926,52.718223,54.765735,-2.047512,legit
15,3.506891,55.264218,72.221841,-16.957623,legit
18,3.169925,91.830271,113.089854,-21.259583,legit
10,2.921928,29.721592,33.266182,-3.544589,legit
19,3.616349,45.437372,55.905479,-10.468107,legit
12,3.251629,30.75177,26.598138,4.153632,legit
6,2.584963,5.132989,3.535927,1.597063,legit
10,2.921928,37.41005,46.980332,-9.570282,legit
9,3.169925,26.880598,33.888146,-7.007548,legit
16,3.32782,59.304868,64.695999,-5.391132,legit
10,2.646439,42.765398,47.377969,-4.612571,legit
17,2.631293,61.32817,86.403014,-25.074844,legit
7,1.950212,16.01664,23.93983,-7.923191,legit
7,2.807355,5.895292,7.533852,-1.63856,legit
20,3.608695,73.851591,88.173994,-14.322403,legit
4,2,4.210853,4.858772,-0.647918,legit
18,3.19716,71.39905,92.959937,-21.560887,legit
16,3.32782,46.549543,52.811325,-6.261783,legit
9,2.947703,23.761262,14.226411,9.534851,legit
9,3.169925,31.141527,29.020361,2.121166,legit
14,3.235926,60.61926,77.517846,-16.898587,legit
22,3.408549,53.897229,73.699486,-19.802257,legit
10,2.370951,27.900507,43.380016,-15.47951,legit
15,3.373557,54.715656,70.043299,-15.327644,legit
7,2.521641,14.015572,17.264968,-3.249396,legit
11,2.845351,31.340259,38.515411,-7.175151,legit
19,3.32636,56.033594,56.285987,-0.252393,legit
15,3.456565,71.9339,70.717417,1.216483,legit
9,2.725481,27.790142,30.640753,-2.850612,legit
9,2.947703,20.844018,38.406883,-17.562866,legit
9,2.725481,32.552951,42.846331,-10.29338,legit
9,2.947703,37.440218,42.544221,-5.104004,legit
10,2.721928,39.814406,49.779097,-9.964691,legit
7,2.807355,19.786659,31.830726,-12.044067,legit
14,3.235926,60.769185,63.734212,-2.965027,legit
10,2.721928,28.450339,43.868864,-15.418525,legit
12,2.625815,44.499816,56.482212,-11.982396,legit
17,3.454822,63.3928,50.460082,12.932718,legit
10,2.646439,22.569142,12.81472,9.754423,legit
17,3.219528,38.422653,48.504788,-10.082135,legit
16,3.20282,62.986965,61.686623,1.300342,legit
14,3.378783,45.467231,54.100058,-8.632827,legit
12,3.084963,34.156108,46.790311,-12.634203,legit
24,3.490602,96.444502,133.489379,-37.044877,legit
22,3.481715,61.46274,76.936425,-15.473686,legit
6,2.584963,8.1145,7.581646,0.532854,legit
7,2.521641,5.797004,10.066353,-4.269348,legit
6,1.792481,6.059057,8.916359,-2.857302,legit
10,2.646439,30.909487,36.731935,-5.822448,legit
5,2.321928,6.334297,9.907874,-3.573577,legit
21,3.594466,65.280912,74.901706,-9.620794,legit
10,3.121928,31.938425,44.714769,-12.776344,legit
11,2.845351,46.4854,46.205216,0.280184,legit
11,3.277613,26.364382,28.947206,-2.582824,legit
10,2.646439,35.972407,45.471652,-9.499246,legit
7,2.807355,18.479025,28.517034,-10.038009,legit
13,3.085055,43.321991,52.222051,-8.90006,legit
7,2.235926,14.407651,17.080089,-2.672438,legit
16,3.280639,49.388113,68.124775,-18.736662,legit
13,3.026987,55.533458,62.520447,-6.986989,legit
10,2.646439,21.586642,22.855004,-1.268362,legit
11,2.845351,33.402541,46.137047,-12.734506,legit
17,3.454822,48.935107,72.87285,-23.937743,legit
5,1.921928,8.049884,14.415773,-6.365889,legit
8,2.75,15.99914,11.088106,4.911033,legit
15,3.056565,68.495568,85.025323,-16.529754,legit
15,2.923231,69.203486,59.211171,9.992315,legit
10,3.121928,32.000949,42.509597,-10.508647,legit
10,2.921928,13.382084,29.688244,-16.30616,legit
20,3.384184,88.634301,122.943381,-34.30908,legit
9,2.419382,37.329396,41.032018,-3.702622,legit
8,3,20.549522,27.929036,-7.379513,legit
27,3.704349,142.408453,164.136634,-21.728181,legit
4,2,2.946452,3.063709,-0.117256,legit
11,3.095795,50.564113,65.650194,-15.08608,legit
12,3.251629,46.110718,52.903942,-6.793224,legit
10,2.370951,21.898743,19.327025,2.571718,legit
14,2.985228,43.737891,67.831941,-24.09405,legit
12,3.251629,38.906218,30.833604,8.072615,legit
7,2.521641,21.708067,19.917139,1.790929,legit
15,3.240224,32.500538,25.916116,6.584422,legit
12,3.251629,23.575529,35.642746,-12.067218,legit
9,3.169925,29.00847,27.128923,1.879547,legit
4,2,8.364711,10.440386,-2.075675,legit
11,2.913977,19.446241,25.340185,-5.893944,legit
9,2.947703,23.293257,35.113319,-11.820061,legit
6,2.584963,7.220255,13.688884,-6.468629,legit
6,2.251629,4.171726,3.385606,0.78612,legit
9,3.169925,13.297453,17.467988,-4.170535,legit
7,2.807355,22.019516,25.09104,-3.071525,legit
